origin_id,participant_id,response_id,answer,synth,chord_1,chord_2,idx_1,idx_2
523,118,8456.0,5,harmonic,[],[],15,22
223,118,8461.0,0,harmonic,[],[],5,17
221,118,8468.0,1,harmonic,[],[],5,16
557,118,8559.0,4,harmonic,[],[],17,22
265,118,8552.0,1,harmonic,[],[],6,19
243,140,10587.0,5,harmonic,[],[],6,8
255,141,10529.0,4,harmonic,[],[],6,14
391,118,8546.0,4,harmonic,[],[],10,16
317,141,10536.0,4,harmonic,[],[],8,10
469,132,10530.0,5,harmonic,[],[],13,16
133,141,10557.0,2,harmonic,[],[],3,13
517,140,10537.0,4,harmonic,[],[],15,19
515,141,10569.0,5,harmonic,[],[],15,18
511,141,10575.0,1,harmonic,[],[],15,16
237,118,8476.0,1,harmonic,[],[],5,24
449,140,10544.0,2,harmonic,[],[],12,18
483,118,8495.0,1,harmonic,[],[],13,23
103,140,10551.0,0,harmonic,[],[],2,20
565,118,8484.0,4,harmonic,[],[],18,19
25,118,8525.0,6,harmonic,[],[],1,4
111,118,8517.0,0,harmonic,[],[],2,24
105,118,8501.0,0,harmonic,[],[],2,21
91,118,8532.0,2,harmonic,[],[],2,14
297,118,8513.0,2,harmonic,[],[],7,17
227,118,8507.0,0,harmonic,[],[],5,19
421,140,10614.0,2,harmonic,[],[],11,17
187,141,10542.0,0,harmonic,[],[],4,19
551,141,10549.0,4,harmonic,[],[],17,19
61,140,10628.0,0,harmonic,[],[],1,22
57,141,10563.0,0,harmonic,[],[],1,20
555,141,10649.0,0,harmonic,[],[],17,21
581,141,10585.0,4,harmonic,[],[],19,21
561,141,10632.0,1,harmonic,[],[],17,24
409,140,10566.0,1,harmonic,[],[],10,25
583,140,10577.0,4,harmonic,[],[],19,22
573,141,10622.0,4,harmonic,[],[],18,23
121,141,10611.0,4,harmonic,[],[],3,7
231,118,8574.0,3,harmonic,[],[],5,21
303,118,8676.0,4,harmonic,[],[],7,20
355,118,8714.0,4,harmonic,[],[],9,13
607,118,8631.0,5,harmonic,[],[],21,25
83,118,8623.0,4,harmonic,[],[],2,10
115,118,8587.0,5,harmonic,[],[],3,4
21,118,8684.0,6,harmonic,[],[],1,2
313,118,8595.0,2,harmonic,[],[],7,25
421,118,8615.0,4,harmonic,[],[],11,17
501,118,8689.0,5,harmonic,[],[],14,21
417,118,8643.0,4,harmonic,[],[],11,15
283,118,8653.0,4,harmonic,[],[],7,10
293,140,10596.0,2,harmonic,[],[],7,15
571,118,8668.0,5,harmonic,[],[],18,22
311,118,8697.0,2,harmonic,[],[],7,24
541,118,8662.0,4,harmonic,[],[],16,22
135,118,8706.0,2,harmonic,[],[],3,14
325,141,10592.0,1,harmonic,[],[],8,14
73,141,10600.0,4,harmonic,[],[],2,5
553,150,11271.0,4,harmonic,[],[],17,20
257,140,10604.0,2,harmonic,[],[],6,15
117,141,10667.0,4,harmonic,[],[],3,5
129,141,10658.0,4,harmonic,[],[],3,11
119,141,10677.0,4,harmonic,[],[],3,6
43,153,11208.0,2,harmonic,[],[],1,13
287,140,10702.0,4,harmonic,[],[],7,12
439,150,11239.0,5,harmonic,[],[],12,13
333,140,10648.0,2,harmonic,[],[],8,18
205,264,19654.0,5,harmonic,[],[],5,8
79,141,10686.0,2,harmonic,[],[],2,8
59,118,8722.0,0,harmonic,[],[],1,21
467,140,10668.0,5,harmonic,[],[],13,15
291,140,10638.0,4,harmonic,[],[],7,14
591,118,8733.0,6,harmonic,[],[],20,21
559,140,10680.0,4,harmonic,[],[],17,23
565,141,10695.0,4,harmonic,[],[],18,19
505,141,10705.0,1,harmonic,[],[],14,23
499,122,8849.0,4,harmonic,[],[],14,20
615,118,8774.0,5,harmonic,[],[],23,24
147,118,8759.0,2,harmonic,[],[],3,20
371,141,10639.0,1,harmonic,[],[],9,21
173,118,8778.0,4,harmonic,[],[],4,12
473,118,8795.0,2,harmonic,[],[],13,18
253,118,8826.0,4,harmonic,[],[],6,13
217,122,8891.0,5,harmonic,[],[],5,14
261,118,8834.0,2,harmonic,[],[],6,17
305,118,8803.0,4,harmonic,[],[],7,21
549,118,8810.0,5,harmonic,[],[],17,18
593,140,10659.0,5,harmonic,[],[],20,22
439,122,8911.0,5,harmonic,[],[],12,13
185,122,8905.0,0,harmonic,[],[],4,18
443,122,8918.0,4,harmonic,[],[],12,15
161,118,8858.0,5,harmonic,[],[],4,6
393,264,19651.0,2,harmonic,[],[],10,17
205,118,8819.0,5,harmonic,[],[],5,8
89,118,8892.0,0,harmonic,[],[],2,13
107,122,8846.0,0,harmonic,[],[],2,22
399,118,8880.0,5,harmonic,[],[],10,20
521,122,8866.0,2,harmonic,[],[],15,21
461,122,8897.0,1,harmonic,[],[],12,24
177,122,8870.0,4,harmonic,[],[],4,14
463,118,8887.0,4,harmonic,[],[],12,25
77,122,8922.0,5,harmonic,[],[],2,7
601,122,8899.0,5,harmonic,[],[],21,22
139,153,11217.0,2,harmonic,[],[],3,16
63,153,11224.0,1,harmonic,[],[],1,23
351,150,11258.0,2,harmonic,[],[],9,11
51,118,8875.0,0,harmonic,[],[],1,17
511,122,8886.0,5,harmonic,[],[],15,16
517,122,8881.0,4,harmonic,[],[],15,19
293,118,8868.0,5,harmonic,[],[],7,15
87,118,8934.0,0,harmonic,[],[],2,12
133,122,8860.0,4,harmonic,[],[],3,13
317,122,8877.0,5,harmonic,[],[],8,10
111,122,8945.0,0,harmonic,[],[],2,24
295,264,19653.0,4,harmonic,[],[],7,16
445,122,8933.0,4,harmonic,[],[],12,16
211,122,8928.0,5,harmonic,[],[],5,11
483,140,10691.0,2,harmonic,[],[],13,23
437,264,19657.0,1,harmonic,[],[],11,25
449,118,8915.0,4,harmonic,[],[],12,18
283,153,11242.0,4,harmonic,[],[],7,10
593,153,11251.0,5,harmonic,[],[],20,22
617,122,8938.0,5,harmonic,[],[],23,25
347,118,8941.0,5,harmonic,[],[],8,25
491,118,8898.0,5,harmonic,[],[],14,16
585,118,8993.0,5,harmonic,[],[],19,23
413,153,11298.0,4,harmonic,[],[],11,13
171,150,11283.0,4,harmonic,[],[],4,11
453,153,11309.0,3,harmonic,[],[],12,20
577,122,8949.0,1,harmonic,[],[],18,25
485,140,10713.0,2,harmonic,[],[],13,24
79,122,8954.0,5,harmonic,[],[],2,8
265,140,10726.0,1,harmonic,[],[],6,19
523,122,8965.0,4,harmonic,[],[],15,22
391,122,8959.0,5,harmonic,[],[],10,16
569,122,8978.0,5,harmonic,[],[],18,21
283,141,10714.0,5,harmonic,[],[],7,10
53,122,8969.0,0,harmonic,[],[],1,18
387,122,8973.0,5,harmonic,[],[],10,14
131,118,9090.0,1,harmonic,[],[],3,12
343,122,9112.0,0,harmonic,[],[],8,23
289,118,9095.0,1,harmonic,[],[],7,13
407,122,9028.0,0,harmonic,[],[],10,24
171,140,10776.0,4,harmonic,[],[],4,11
589,122,9078.0,4,harmonic,[],[],19,25
289,141,10787.0,1,harmonic,[],[],7,13
591,122,9167.0,5,harmonic,[],[],20,21
193,118,9009.0,4,harmonic,[],[],4,22
45,122,9087.0,1,harmonic,[],[],1,14
451,118,9016.0,5,harmonic,[],[],12,19
49,122,9005.0,1,harmonic,[],[],1,16
381,118,9101.0,4,harmonic,[],[],10,11
475,141,10737.0,1,harmonic,[],[],13,19
485,118,9126.0,1,harmonic,[],[],13,24
81,122,8986.0,4,harmonic,[],[],2,9
455,122,8983.0,1,harmonic,[],[],12,21
223,122,8990.0,4,harmonic,[],[],5,17
425,122,9044.0,4,harmonic,[],[],11,19
27,122,9007.0,5,harmonic,[],[],1,5
405,122,8994.0,2,harmonic,[],[],10,23
477,122,8999.0,4,harmonic,[],[],13,20
435,118,9057.0,3,harmonic,[],[],11,24
411,118,8998.0,4,harmonic,[],[],11,12
343,118,9118.0,5,harmonic,[],[],8,23
243,118,9003.0,5,harmonic,[],[],6,8
105,122,9034.0,0,harmonic,[],[],2,21
613,127,9142.0,4,harmonic,[],[],22,25
479,118,9120.0,3,harmonic,[],[],13,21
41,127,9157.0,2,harmonic,[],[],1,12
97,127,9161.0,0,harmonic,[],[],2,17
201,122,9056.0,5,harmonic,[],[],5,6
457,122,9145.0,1,harmonic,[],[],12,22
359,122,9011.0,5,harmonic,[],[],9,15
163,127,9140.0,4,harmonic,[],[],4,7
425,118,9043.0,4,harmonic,[],[],11,19
219,122,9022.0,2,harmonic,[],[],5,15
307,122,9138.0,0,harmonic,[],[],7,22
247,118,9106.0,5,harmonic,[],[],6,10
609,122,9103.0,5,harmonic,[],[],22,23
579,118,9110.0,5,harmonic,[],[],19,20
579,122,9107.0,5,harmonic,[],[],19,20
469,122,9063.0,5,harmonic,[],[],13,16
225,150,10873.0,0,harmonic,[],[],5,18
349,150,10882.0,2,harmonic,[],[],9,10
361,150,10950.0,2,harmonic,[],[],9,16
113,118,9023.0,4,harmonic,[],[],2,25
481,118,9035.0,5,harmonic,[],[],13,22
23,118,9049.0,6,harmonic,[],[],1,3
165,122,9116.0,5,harmonic,[],[],4,8
155,122,9132.0,0,harmonic,[],[],3,24
599,118,9062.0,5,harmonic,[],[],20,25
495,118,9072.0,4,harmonic,[],[],14,18
515,127,9147.0,5,harmonic,[],[],15,18
505,118,9137.0,1,harmonic,[],[],14,23
109,127,9212.0,1,harmonic,[],[],2,23
333,118,9148.0,2,harmonic,[],[],8,18
127,122,9073.0,3,harmonic,[],[],3,10
331,118,9133.0,2,harmonic,[],[],8,17
389,141,10725.0,1,harmonic,[],[],10,15
187,264,19659.0,1,harmonic,[],[],4,19
239,127,9217.0,4,harmonic,[],[],5,25
401,140,10788.0,2,harmonic,[],[],10,21
489,122,9050.0,5,harmonic,[],[],14,15
273,127,9150.0,2,harmonic,[],[],6,23
137,122,9119.0,1,harmonic,[],[],3,15
607,122,9093.0,5,harmonic,[],[],21,25
503,122,9098.0,2,harmonic,[],[],14,22
251,122,9121.0,4,harmonic,[],[],6,12
147,122,9127.0,0,harmonic,[],[],3,20
97,140,10740.0,1,harmonic,[],[],2,17
63,122,9152.0,0,harmonic,[],[],1,23
271,140,10753.0,0,harmonic,[],[],6,22
247,150,10914.0,2,harmonic,[],[],6,10
35,140,10813.0,4,harmonic,[],[],1,9
237,127,9190.0,1,harmonic,[],[],5,24
89,122,9203.0,1,harmonic,[],[],2,13
531,122,9194.0,5,harmonic,[],[],16,17
383,122,9159.0,5,harmonic,[],[],10,12
553,122,9175.0,5,harmonic,[],[],17,20
257,127,9166.0,4,harmonic,[],[],6,15
69,127,9178.0,5,harmonic,[],[],2,3
467,127,9169.0,5,harmonic,[],[],13,15
581,127,9198.0,5,harmonic,[],[],19,21
143,127,9186.0,1,harmonic,[],[],3,18
427,122,9185.0,1,harmonic,[],[],11,20
45,141,10747.0,0,harmonic,[],[],1,14
459,122,9222.0,1,harmonic,[],[],12,23
295,127,9206.0,4,harmonic,[],[],7,16
255,122,9213.0,2,harmonic,[],[],6,14
371,264,19662.0,4,harmonic,[],[],9,21
159,127,9219.0,5,harmonic,[],[],4,5
123,127,9227.0,2,harmonic,[],[],3,8
125,122,9230.0,4,harmonic,[],[],3,9
133,127,9232.0,2,harmonic,[],[],3,13
527,127,9235.0,1,harmonic,[],[],15,24
543,122,9266.0,4,harmonic,[],[],16,23
279,122,9250.0,5,harmonic,[],[],7,8
131,127,9297.0,1,harmonic,[],[],3,12
545,127,9292.0,1,harmonic,[],[],16,24
31,122,9270.0,4,harmonic,[],[],1,7
531,141,10757.0,5,harmonic,[],[],16,17
141,127,9238.0,4,harmonic,[],[],3,17
389,127,9242.0,1,harmonic,[],[],10,15
413,122,9264.0,5,harmonic,[],[],11,13
49,127,9249.0,1,harmonic,[],[],1,16
147,140,10233.0,0,harmonic,[],[],3,20
347,122,9236.0,1,harmonic,[],[],8,25
583,122,9254.0,5,harmonic,[],[],19,22
173,127,9269.0,4,harmonic,[],[],4,12
265,122,9241.0,3,harmonic,[],[],6,19
529,127,9252.0,4,harmonic,[],[],15,25
195,127,9256.0,0,harmonic,[],[],4,23
221,122,9260.0,2,harmonic,[],[],5,16
361,127,9267.0,4,harmonic,[],[],9,16
73,122,9288.0,5,harmonic,[],[],2,5
29,127,9272.0,2,harmonic,[],[],1,6
277,127,9303.0,0,harmonic,[],[],6,25
231,127,9282.0,0,harmonic,[],[],5,21
99,140,10261.0,0,harmonic,[],[],2,18
307,141,10272.0,1,harmonic,[],[],7,22
419,127,9289.0,1,harmonic,[],[],11,16
207,127,9261.0,5,harmonic,[],[],5,9
67,129,9430.0,0,harmonic,[],[],1,25
577,127,9263.0,2,harmonic,[],[],18,25
397,127,9275.0,1,harmonic,[],[],10,19
37,129,9425.0,2,harmonic,[],[],1,10
557,129,9474.0,4,harmonic,[],[],17,22
503,129,9468.0,3,harmonic,[],[],14,22
469,127,9320.0,4,harmonic,[],[],13,16
61,150,10849.0,0,harmonic,[],[],1,22
379,122,9273.0,1,harmonic,[],[],9,25
189,122,9278.0,1,harmonic,[],[],4,20
43,127,9317.0,5,harmonic,[],[],1,13
521,127,9411.0,2,harmonic,[],[],15,21
475,127,9277.0,2,harmonic,[],[],13,19
353,129,9420.0,4,harmonic,[],[],9,12
451,127,9279.0,5,harmonic,[],[],12,19
297,127,9285.0,0,harmonic,[],[],7,17
175,141,10769.0,2,harmonic,[],[],4,13
161,122,9280.0,5,harmonic,[],[],4,6
487,127,9348.0,1,harmonic,[],[],13,25
489,127,9326.0,5,harmonic,[],[],14,15
245,122,9284.0,5,harmonic,[],[],6,9
387,127,9333.0,5,harmonic,[],[],10,14
347,140,10764.0,0,harmonic,[],[],8,25
95,129,9377.0,0,harmonic,[],[],2,16
315,127,9355.0,5,harmonic,[],[],8,9
525,129,9401.0,0,harmonic,[],[],15,23
493,127,9339.0,4,harmonic,[],[],14,17
551,129,9407.0,6,harmonic,[],[],17,19
283,140,10288.0,4,harmonic,[],[],7,10
99,127,9307.0,2,harmonic,[],[],2,18
603,127,9312.0,5,harmonic,[],[],21,23
117,129,9456.0,4,harmonic,[],[],3,5
481,129,9413.0,0,harmonic,[],[],13,22
447,141,10777.0,3,harmonic,[],[],12,17
153,127,9363.0,1,harmonic,[],[],3,23
409,127,9395.0,1,harmonic,[],[],10,25
315,140,10827.0,5,harmonic,[],[],8,9
57,127,9437.0,2,harmonic,[],[],1,20
499,129,9371.0,1,harmonic,[],[],14,20
201,127,9369.0,5,harmonic,[],[],5,6
359,129,9448.0,2,harmonic,[],[],9,15
25,129,9482.0,2,harmonic,[],[],1,4
197,127,9376.0,0,harmonic,[],[],4,24
369,127,9386.0,2,harmonic,[],[],9,20
135,127,9403.0,1,harmonic,[],[],3,14
291,129,9441.0,4,harmonic,[],[],7,14
449,127,9428.0,4,harmonic,[],[],12,18
253,129,9384.0,4,harmonic,[],[],6,13
571,129,9433.0,4,harmonic,[],[],18,22
473,129,9393.0,1,harmonic,[],[],13,18
441,127,9416.0,5,harmonic,[],[],12,14
355,127,9481.0,4,harmonic,[],[],9,13
507,127,9421.0,1,harmonic,[],[],14,24
29,264,19664.0,3,harmonic,[],[],1,6
185,140,10800.0,1,harmonic,[],[],4,18
51,150,10857.0,0,harmonic,[],[],1,17
87,129,9487.0,1,harmonic,[],[],2,12
289,150,10969.0,1,harmonic,[],[],7,13
341,127,9488.0,4,harmonic,[],[],8,22
465,127,9444.0,4,harmonic,[],[],13,14
217,129,9461.0,1,harmonic,[],[],5,14
275,127,9451.0,0,harmonic,[],[],6,24
559,127,9460.0,2,harmonic,[],[],17,23
45,127,9472.0,4,harmonic,[],[],1,14
571,264,19666.0,3,harmonic,[],[],18,22
51,132,9545.0,0,harmonic,[],[],1,17
127,129,9495.0,2,harmonic,[],[],3,10
499,150,10921.0,2,harmonic,[],[],14,20
309,129,9512.0,0,harmonic,[],[],7,23
375,127,9520.0,2,harmonic,[],[],9,23
313,129,9503.0,0,harmonic,[],[],7,25
53,129,9526.0,0,harmonic,[],[],1,18
617,141,10284.0,5,harmonic,[],[],23,25
519,127,9509.0,2,harmonic,[],[],15,20
181,264,19723.0,2,harmonic,[],[],4,16
101,132,9523.0,0,harmonic,[],[],2,19
511,132,9529.0,4,harmonic,[],[],15,16
383,264,19667.0,5,harmonic,[],[],10,12
339,129,9549.0,0,harmonic,[],[],8,21
355,132,9507.0,2,harmonic,[],[],9,13
55,127,9560.0,4,harmonic,[],[],1,19
33,129,9540.0,1,harmonic,[],[],1,8
367,132,9516.0,0,harmonic,[],[],9,19
423,127,9552.0,4,harmonic,[],[],11,18
517,132,9551.0,2,harmonic,[],[],15,19
259,132,9578.0,1,harmonic,[],[],6,16
585,127,9542.0,2,harmonic,[],[],19,23
439,127,9569.0,5,harmonic,[],[],12,13
93,129,9519.0,0,harmonic,[],[],2,15
329,127,9530.0,4,harmonic,[],[],8,16
211,132,9588.0,4,harmonic,[],[],5,11
235,127,9581.0,1,harmonic,[],[],5,23
181,132,9564.0,0,harmonic,[],[],4,16
191,132,9598.0,1,harmonic,[],[],4,21
219,129,9533.0,0,harmonic,[],[],5,15
561,132,9537.0,2,harmonic,[],[],17,24
173,132,9688.0,6,harmonic,[],[],4,12
179,132,9573.0,2,harmonic,[],[],4,15
605,129,9567.0,5,harmonic,[],[],21,24
259,129,9574.0,0,harmonic,[],[],6,16
595,127,9601.0,1,harmonic,[],[],20,23
191,127,9593.0,4,harmonic,[],[],4,21
127,150,10905.0,1,harmonic,[],[],3,10
201,264,19670.0,5,harmonic,[],[],5,6
141,129,9662.0,0,harmonic,[],[],3,17
601,129,9649.0,5,harmonic,[],[],21,22
347,129,9655.0,0,harmonic,[],[],8,25
79,129,9582.0,3,harmonic,[],[],2,8
539,132,9635.0,6,harmonic,[],[],16,21
567,129,9592.0,5,harmonic,[],[],18,20
191,129,9606.0,1,harmonic,[],[],4,21
605,150,10985.0,2,harmonic,[],[],21,24
429,150,10937.0,1,harmonic,[],[],11,21
455,150,10944.0,2,harmonic,[],[],12,21
579,264,19674.0,5,harmonic,[],[],19,20
357,132,9617.0,4,harmonic,[],[],9,14
433,150,10893.0,0,harmonic,[],[],11,23
225,132,9627.0,2,harmonic,[],[],5,18
231,129,9613.0,0,harmonic,[],[],5,21
321,129,9638.0,2,harmonic,[],[],8,12
437,129,9622.0,0,harmonic,[],[],11,25
525,132,9657.0,5,harmonic,[],[],15,23
91,127,9611.0,5,harmonic,[],[],2,14
415,127,9624.0,2,harmonic,[],[],11,14
467,132,9639.0,6,harmonic,[],[],13,15
447,127,9642.0,2,harmonic,[],[],12,17
271,129,9679.0,1,harmonic,[],[],6,22
365,129,9632.0,0,harmonic,[],[],9,18
577,129,9670.0,4,harmonic,[],[],18,25
443,127,9630.0,1,harmonic,[],[],12,15
555,132,9680.0,4,harmonic,[],[],17,21
419,132,9671.0,4,harmonic,[],[],11,16
549,264,19677.0,5,harmonic,[],[],17,18
555,150,10928.0,2,harmonic,[],[],17,21
491,150,10977.0,2,harmonic,[],[],14,16
207,150,10960.0,4,harmonic,[],[],5,9
157,150,10999.0,0,harmonic,[],[],3,25
261,150,11006.0,0,harmonic,[],[],6,17
39,129,9691.0,2,harmonic,[],[],1,11
563,150,11315.0,4,harmonic,[],[],17,25
169,150,11297.0,2,harmonic,[],[],4,10
297,132,9718.0,1,harmonic,[],[],7,17
453,264,19681.0,1,harmonic,[],[],12,20
89,132,9727.0,1,harmonic,[],[],2,13
145,129,9731.0,0,harmonic,[],[],3,19
245,129,9737.0,5,harmonic,[],[],6,9
237,132,9697.0,1,harmonic,[],[],5,24
47,132,9709.0,1,harmonic,[],[],1,15
171,153,11277.0,4,harmonic,[],[],4,11
459,129,9711.0,2,harmonic,[],[],12,23
317,129,9766.0,5,harmonic,[],[],8,10
603,129,9720.0,5,harmonic,[],[],21,23
319,132,9827.0,6,harmonic,[],[],8,11
395,129,9773.0,2,harmonic,[],[],10,18
131,129,9834.0,2,harmonic,[],[],3,12
53,132,9821.0,1,harmonic,[],[],1,18
397,132,9835.0,2,harmonic,[],[],10,19
43,132,9865.0,4,harmonic,[],[],1,13
385,129,9745.0,4,harmonic,[],[],10,13
157,129,9752.0,0,harmonic,[],[],3,25
329,150,10994.0,1,harmonic,[],[],8,16
133,129,9810.0,4,harmonic,[],[],3,13
75,129,9822.0,4,harmonic,[],[],2,6
399,129,9802.0,1,harmonic,[],[],10,20
329,129,9828.0,2,harmonic,[],[],8,16
275,129,9863.0,0,harmonic,[],[],6,24
427,129,9856.0,4,harmonic,[],[],11,20
529,132,9809.0,4,harmonic,[],[],15,25
147,264,19686.0,2,harmonic,[],[],3,20
563,153,11327.0,2,harmonic,[],[],17,25
21,129,9893.0,4,harmonic,[],[],1,2
167,129,9760.0,5,harmonic,[],[],4,9
265,129,9786.0,0,harmonic,[],[],6,19
485,129,9795.0,1,harmonic,[],[],13,24
549,129,9780.0,5,harmonic,[],[],17,18
471,150,11328.0,4,harmonic,[],[],13,17
119,132,9881.0,6,harmonic,[],[],3,6
393,132,9891.0,3,harmonic,[],[],10,17
343,132,9785.0,4,harmonic,[],[],8,23
175,150,11011.0,2,harmonic,[],[],4,13
377,132,9804.0,4,harmonic,[],[],9,24
381,150,11022.0,2,harmonic,[],[],10,11
215,129,9847.0,2,harmonic,[],[],5,13
609,129,9840.0,5,harmonic,[],[],22,23
117,132,9873.0,6,harmonic,[],[],3,5
487,132,9900.0,1,harmonic,[],[],13,25
453,129,9914.0,1,harmonic,[],[],12,20
581,150,11033.0,4,harmonic,[],[],19,21
323,129,9921.0,4,harmonic,[],[],8,13
423,153,11053.0,2,harmonic,[],[],11,18
587,150,11040.0,2,harmonic,[],[],19,24
255,153,11088.0,1,harmonic,[],[],6,14
27,129,9872.0,5,harmonic,[],[],1,5
505,129,9904.0,1,harmonic,[],[],14,23
137,129,9882.0,2,harmonic,[],[],3,15
183,153,11102.0,1,harmonic,[],[],4,17
509,153,11121.0,1,harmonic,[],[],14,25
337,153,11127.0,2,harmonic,[],[],8,20
341,150,11461.0,0,harmonic,[],[],8,22
259,150,11045.0,1,harmonic,[],[],6,16
33,153,11048.0,2,harmonic,[],[],1,8
319,150,11063.0,4,harmonic,[],[],8,11
361,132,9945.0,2,harmonic,[],[],9,16
243,132,9935.0,4,harmonic,[],[],6,8
233,129,9960.0,0,harmonic,[],[],5,22
199,129,9928.0,0,harmonic,[],[],4,25
489,129,9939.0,5,harmonic,[],[],14,15
247,129,10009.0,4,harmonic,[],[],6,10
407,129,9950.0,1,harmonic,[],[],10,24
483,264,19689.0,1,harmonic,[],[],13,23
529,140,10172.0,1,harmonic,[],[],15,25
313,132,9956.0,1,harmonic,[],[],7,25
297,141,10138.0,2,harmonic,[],[],7,17
193,140,10181.0,1,harmonic,[],[],4,22
105,129,9992.0,0,harmonic,[],[],2,21
207,132,9981.0,1,harmonic,[],[],5,9
35,132,9965.0,2,harmonic,[],[],1,9
263,129,9970.0,0,harmonic,[],[],6,18
49,132,9973.0,1,harmonic,[],[],1,16
49,129,9979.0,0,harmonic,[],[],1,16
503,132,10034.0,1,harmonic,[],[],14,22
465,132,10022.0,2,harmonic,[],[],13,14
431,129,10000.0,1,harmonic,[],[],11,22
491,132,9991.0,6,harmonic,[],[],14,16
227,140,10113.0,1,harmonic,[],[],5,19
445,140,10105.0,2,harmonic,[],[],12,16
399,140,10095.0,2,harmonic,[],[],10,20
115,132,9999.0,6,harmonic,[],[],3,4
275,132,10190.0,1,harmonic,[],[],6,24
369,141,10171.0,1,harmonic,[],[],9,20
437,132,10179.0,1,harmonic,[],[],11,25
67,153,11076.0,0,harmonic,[],[],1,25
45,140,10130.0,0,harmonic,[],[],1,14
191,264,19693.0,2,harmonic,[],[],4,21
299,150,11073.0,1,harmonic,[],[],7,18
323,140,10142.0,2,harmonic,[],[],8,13
293,153,11623.0,4,harmonic,[],[],7,15
545,132,10102.0,4,harmonic,[],[],16,24
391,132,10062.0,4,harmonic,[],[],10,16
315,132,10079.0,6,harmonic,[],[],8,9
225,141,10160.0,1,harmonic,[],[],5,18
125,132,10114.0,1,harmonic,[],[],3,9
469,153,11084.0,2,harmonic,[],[],13,16
291,132,10050.0,2,harmonic,[],[],7,14
21,132,10128.0,6,harmonic,[],[],1,2
575,150,11052.0,4,harmonic,[],[],18,24
55,140,10148.0,1,harmonic,[],[],1,19
27,140,10082.0,2,harmonic,[],[],1,5
275,150,11095.0,0,harmonic,[],[],6,24
507,141,10144.0,4,harmonic,[],[],14,24
273,140,10121.0,0,harmonic,[],[],6,23
177,141,10151.0,4,harmonic,[],[],4,14
75,153,11114.0,4,harmonic,[],[],2,6
233,153,11060.0,1,harmonic,[],[],5,22
309,153,11068.0,0,harmonic,[],[],7,23
243,264,19698.0,5,harmonic,[],[],6,8
421,153,11106.0,4,harmonic,[],[],11,17
243,150,11146.0,2,harmonic,[],[],6,8
197,153,11183.0,0,harmonic,[],[],4,24
291,150,11707.0,1,harmonic,[],[],7,14
481,141,10122.0,1,harmonic,[],[],13,22
103,141,10131.0,0,harmonic,[],[],2,20
217,140,10166.0,1,harmonic,[],[],5,14
597,140,10159.0,4,harmonic,[],[],20,24
213,150,11080.0,0,harmonic,[],[],5,12
591,132,10164.0,6,harmonic,[],[],20,21
347,132,10143.0,1,harmonic,[],[],8,25
387,141,10167.0,5,harmonic,[],[],10,14
429,132,10153.0,1,harmonic,[],[],11,21
487,141,10222.0,2,harmonic,[],[],13,25
153,140,10212.0,0,harmonic,[],[],3,23
111,141,10182.0,1,harmonic,[],[],2,24
587,141,10198.0,4,harmonic,[],[],19,24
127,141,10189.0,2,harmonic,[],[],3,10
507,150,11129.0,2,harmonic,[],[],14,24
419,153,11096.0,4,harmonic,[],[],11,16
295,132,10234.0,1,harmonic,[],[],7,16
137,153,11133.0,4,harmonic,[],[],3,15
81,140,10224.0,4,harmonic,[],[],2,9
619,150,11103.0,4,harmonic,[],[],24,25
31,153,11151.0,4,harmonic,[],[],1,7
423,140,10194.0,4,harmonic,[],[],11,18
561,150,11109.0,2,harmonic,[],[],17,24
165,141,10213.0,5,harmonic,[],[],4,8
531,140,10203.0,5,harmonic,[],[],16,17
143,141,10205.0,0,harmonic,[],[],3,18
71,150,11119.0,5,harmonic,[],[],2,4
297,153,11142.0,2,harmonic,[],[],7,17
285,132,10204.0,6,harmonic,[],[],7,11
543,132,10217.0,6,harmonic,[],[],16,23
545,153,11173.0,2,harmonic,[],[],16,24
241,153,11203.0,5,harmonic,[],[],6,7
533,264,19700.0,5,harmonic,[],[],16,18
409,132,10251.0,5,harmonic,[],[],10,25
329,141,10232.0,4,harmonic,[],[],8,16
147,141,10240.0,2,harmonic,[],[],3,20
585,141,10262.0,5,harmonic,[],[],19,23
361,141,10249.0,4,harmonic,[],[],9,16
229,141,10315.0,2,harmonic,[],[],5,20
301,141,10295.0,1,harmonic,[],[],7,19
83,141,10256.0,2,harmonic,[],[],2,10
485,141,10301.0,0,harmonic,[],[],13,24
177,150,11137.0,2,harmonic,[],[],4,14
439,140,10326.0,5,harmonic,[],[],12,13
581,140,10243.0,5,harmonic,[],[],19,21
129,140,10253.0,4,harmonic,[],[],3,11
441,140,10342.0,5,harmonic,[],[],12,14
463,140,10352.0,2,harmonic,[],[],12,25
157,141,10356.0,0,harmonic,[],[],3,25
189,161,11972.0,0,harmonic,[],[],4,20
203,132,10365.0,6,harmonic,[],[],5,7
613,132,10309.0,6,harmonic,[],[],22,25
285,150,11159.0,5,harmonic,[],[],7,11
71,141,10348.0,5,harmonic,[],[],2,4
73,140,10373.0,5,harmonic,[],[],2,5
107,140,10382.0,0,harmonic,[],[],2,22
397,161,11939.0,2,harmonic,[],[],10,19
577,132,10266.0,6,harmonic,[],[],18,25
499,132,10286.0,4,harmonic,[],[],14,20
93,140,10271.0,2,harmonic,[],[],2,15
523,140,10280.0,2,harmonic,[],[],15,22
