"id","f0_1","chord_1","f0_2","chord_2","synth","parametrization","shepardize","target","type","idx_1","idx_2"
3629,72.75,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,61
3630,72.75,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,62
3631,72.75,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,63
3632,72.75,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,64
3633,72.75,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,65
3634,72.75,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,66
3635,72.75,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,67
3636,72.75,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,68
3637,72.75,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,69
3638,72.75,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,70
3639,72.75,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,71
3640,72.75,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,72
3641,72.75,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,73
3642,72.75,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,74
3643,72.75,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,75
3644,72.75,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,76
3645,72.75,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,77
3646,72.75,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,78
3647,72.75,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,79
3648,72.75,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,80
3649,72.75,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,81
3650,72.75,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,82
3651,72.75,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,83
3652,72.75,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,84
3653,72.75,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,85
3654,72.75,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,86
3655,72.75,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,87
3656,72.75,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,88
3657,72.75,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,89
3658,72.75,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,90
3659,72.75,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,91
3660,72.75,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,92
3661,72.75,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,93
3662,72.75,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,94
3663,72.75,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,95
3664,72.75,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,96
3665,72.75,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",52,97
3666,73,"[]",73.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,54
3667,73,"[]",73.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,55
3668,73,"[]",73.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,56
3669,73,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,57
3670,73,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,58
3671,73,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,59
3672,73,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,60
3673,73,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,61
3674,73,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,62
3675,73,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,63
3676,73,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,64
3677,73,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,65
3678,73,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,66
3679,73,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,67
3680,73,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,68
3681,73,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,69
3682,73,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,70
3683,73,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,71
3684,73,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,72
3685,73,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,73
3686,73,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,74
3687,73,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,75
3688,73,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,76
3689,73,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,77
3690,73,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,78
3691,73,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,79
3692,73,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,80
3693,73,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,81
3694,73,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,82
3695,73,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,83
3696,73,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,84
3697,73,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,85
3698,73,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,86
3699,73,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,87
3700,73,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,88
3701,73,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,89
3702,73,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,90
3703,73,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,91
3704,73,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,92
3705,73,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,93
3706,73,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,94
3707,73,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,95
3708,73,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,96
3709,73,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",53,97
3710,73.25,"[]",73.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,55
3711,73.25,"[]",73.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,56
3712,73.25,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,57
3713,73.25,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,58
3714,73.25,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,59
3715,73.25,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,60
3716,73.25,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,61
3717,73.25,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,62
3718,73.25,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,63
3719,73.25,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,64
3720,73.25,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,65
3721,73.25,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,66
3722,73.25,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,67
3723,73.25,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,68
3724,73.25,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,69
3725,73.25,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,70
3726,73.25,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,71
3727,73.25,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,72
3728,73.25,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,73
3729,73.25,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,74
3730,73.25,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,75
3731,73.25,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,76
3732,73.25,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,77
3733,73.25,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,78
3734,73.25,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,79
3735,73.25,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,80
3736,73.25,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,81
3737,73.25,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,82
3738,73.25,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,83
3739,73.25,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,84
3740,73.25,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,85
3741,73.25,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,86
3742,73.25,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,87
3743,73.25,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,88
3744,73.25,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,89
3745,73.25,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,90
3746,73.25,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,91
3747,73.25,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,92
3748,73.25,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,93
3749,73.25,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,94
3750,73.25,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,95
3751,73.25,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,96
3752,73.25,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",54,97
3753,73.5,"[]",73.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,56
3754,73.5,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,57
3755,73.5,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,58
3756,73.5,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,59
3757,73.5,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,60
3758,73.5,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,61
3759,73.5,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,62
3760,73.5,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,63
3761,73.5,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,64
3762,73.5,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,65
3763,73.5,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,66
3764,73.5,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,67
3765,73.5,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,68
3766,73.5,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,69
3767,73.5,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,70
3768,73.5,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,71
3769,73.5,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,72
3770,73.5,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,73
3771,73.5,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,74
3772,73.5,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,75
3773,73.5,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,76
3774,73.5,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,77
3775,73.5,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,78
3776,73.5,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,79
3777,73.5,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,80
3778,73.5,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,81
3779,73.5,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,82
3780,73.5,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,83
3781,73.5,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,84
3782,73.5,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,85
3783,73.5,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,86
3784,73.5,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,87
3785,73.5,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,88
3786,73.5,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,89
3787,73.5,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,90
3788,73.5,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,91
3789,73.5,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,92
3790,73.5,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,93
3791,73.5,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,94
3792,73.5,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,95
3793,73.5,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,96
3794,73.5,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",55,97
3795,73.75,"[]",74,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,57
3796,73.75,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,58
3797,73.75,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,59
3798,73.75,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,60
3799,73.75,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,61
3800,73.75,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,62
3801,73.75,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,63
3802,73.75,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,64
3803,73.75,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,65
3804,73.75,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,66
3805,73.75,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,67
3806,73.75,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,68
3807,73.75,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,69
3808,73.75,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,70
3809,73.75,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,71
3810,73.75,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,72
3811,73.75,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,73
3812,73.75,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,74
3813,73.75,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,75
3814,73.75,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,76
3815,73.75,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,77
3816,73.75,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,78
3817,73.75,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,79
3818,73.75,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,80
3819,73.75,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,81
3820,73.75,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,82
3821,73.75,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,83
3822,73.75,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,84
3823,73.75,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,85
3824,73.75,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,86
3825,73.75,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,87
3826,73.75,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,88
3827,73.75,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,89
3828,73.75,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,90
3829,73.75,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,91
3830,73.75,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,92
3831,73.75,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,93
3832,73.75,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,94
3833,73.75,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,95
3834,73.75,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,96
3835,73.75,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",56,97
3836,74,"[]",74.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,58
3837,74,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,59
3838,74,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,60
3839,74,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,61
3840,74,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,62
3841,74,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,63
3842,74,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,64
3843,74,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,65
3844,74,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,66
3845,74,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,67
3846,74,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,68
3847,74,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,69
3848,74,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,70
3849,74,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,71
3850,74,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,72
3851,74,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,73
3852,74,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,74
3853,74,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,75
3854,74,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,76
3855,74,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,77
3856,74,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,78
3857,74,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,79
3858,74,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,80
3859,74,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,81
3860,74,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,82
3861,74,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,83
3862,74,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,84
3863,74,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,85
3864,74,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,86
3865,74,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,87
3866,74,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,88
3867,74,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,89
3868,74,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,90
3869,74,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,91
3870,74,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,92
3871,74,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,93
3872,74,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,94
3873,74,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,95
3874,74,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,96
3875,74,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",57,97
3876,74.25,"[]",74.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,59
3877,74.25,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,60
3878,74.25,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,61
3879,74.25,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,62
3880,74.25,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,63
3881,74.25,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,64
3882,74.25,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,65
3883,74.25,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,66
3884,74.25,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,67
3885,74.25,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,68
3886,74.25,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,69
3887,74.25,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,70
3888,74.25,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,71
3889,74.25,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,72
3890,74.25,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,73
3891,74.25,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,74
3892,74.25,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,75
3893,74.25,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,76
3894,74.25,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,77
3895,74.25,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,78
3896,74.25,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,79
3897,74.25,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,80
3898,74.25,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,81
3899,74.25,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,82
3900,74.25,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,83
3901,74.25,"[]",80.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,84
3902,74.25,"[]",81,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,85
3903,74.25,"[]",81.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,86
3904,74.25,"[]",81.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,87
3905,74.25,"[]",81.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,88
3906,74.25,"[]",82,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,89
3907,74.25,"[]",82.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,90
3908,74.25,"[]",82.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,91
3909,74.25,"[]",82.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,92
3910,74.25,"[]",83,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,93
3911,74.25,"[]",83.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,94
3912,74.25,"[]",83.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,95
3913,74.25,"[]",83.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,96
3914,74.25,"[]",84,"[]","harmonic","cumulative",FALSE,"similar","similarity",58,97
3915,74.5,"[]",74.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,60
3916,74.5,"[]",75,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,61
3917,74.5,"[]",75.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,62
3918,74.5,"[]",75.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,63
3919,74.5,"[]",75.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,64
3920,74.5,"[]",76,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,65
3921,74.5,"[]",76.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,66
3922,74.5,"[]",76.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,67
3923,74.5,"[]",76.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,68
3924,74.5,"[]",77,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,69
3925,74.5,"[]",77.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,70
3926,74.5,"[]",77.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,71
3927,74.5,"[]",77.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,72
3928,74.5,"[]",78,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,73
3929,74.5,"[]",78.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,74
3930,74.5,"[]",78.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,75
3931,74.5,"[]",78.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,76
3932,74.5,"[]",79,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,77
3933,74.5,"[]",79.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,78
3934,74.5,"[]",79.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,79
3935,74.5,"[]",79.75,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,80
3936,74.5,"[]",80,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,81
3937,74.5,"[]",80.25,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,82
3938,74.5,"[]",80.5,"[]","harmonic","cumulative",FALSE,"similar","similarity",59,83
